"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Glyma.03G065100.Wm82.a4.v1",48.9814912043535,-1.7590638233598,0.328061390179829,-5.36199588252541,8.23074167100358e-08,2.02965155647364e-07
"Glyma.03G066000.Wm82.a4.v1",368.996013317401,-0.642627454854933,0.129123568711107,-4.97684087629818,6.46304095264282e-07,1.50647075863098e-06
"Glyma.03G068700.Wm82.a4.v1",265.727090177857,-0.643378212681832,0.143939076557156,-4.46979533334964,7.82944811148115e-06,1.69272124860587e-05
"Glyma.03G069600.Wm82.a4.v1",1379.69792364803,-0.942815926292041,0.0829307424935017,-11.3687143988361,5.98627781966849e-30,3.34369463520352e-29
"Glyma.03G070600.Wm82.a4.v1",197.752731773626,-2.11202633187054,0.172295853922674,-12.258137870331,1.51951614687465e-34,9.58619232244073e-34
"Glyma.03G070700.Wm82.a4.v1",606.893910481551,-3.66773259543372,0.134069029101378,-27.3570459935255,8.90364186342217e-165,3.76867959051978e-163
"Glyma.03G071500.Wm82.a4.v1",9.16266018559874,-2.69810925709095,0.836417675424143,-3.2257917740951,0.00125624716332139,0.00223632234347349
"Glyma.03G071700.Wm82.a4.v1",167.368688862691,-2.87952604197764,0.240171134252948,-11.9894759665203,4.03449389965542e-33,2.45991519290829e-32
"Glyma.03G073600.Wm82.a4.v1",138.440109376712,-2.65356858554022,0.226552275305116,-11.7128313188047,1.095588860779e-31,6.41456139836873e-31
"Glyma.03G073704.Wm82.a4.v1",212.543509382094,-3.03835877563524,0.190463065174397,-15.9524828231299,2.7379204621577e-57,2.82717622294524e-56
"Glyma.03G073740.Wm82.a4.v1",681.847769203795,-1.25120178625714,0.106382023289712,-11.7614024208745,6.17008205744506e-32,3.63548006516024e-31
"Glyma.03G073762.Wm82.a4.v1",303.851152109246,-1.55943251560921,0.136568572261275,-11.4186777366742,3.37327016646655e-30,1.89811989677859e-29
"Glyma.03G073770.Wm82.a4.v1",22.5191906581064,-5.48776116692283,0.933105700604301,-5.88117848103257,4.07355609913533e-09,1.08329858901654e-08
"Glyma.03G074300.Wm82.a4.v1",205.325146470077,-3.20033297561793,0.198691093815687,-16.1070781490925,2.27523637425583e-58,2.40227040515179e-57
"Glyma.03G074400.Wm82.a4.v1",1750.11717836821,-0.239829251162326,0.0772324712140865,-3.10529039654222,0.00190092294741909,0.00331455943994676
"Glyma.03G074800.Wm82.a4.v1",103.860417762715,-1.69975731292775,0.226464487923146,-7.50562407605637,6.11366318049967e-14,2.04057198358616e-13
"Glyma.03G075100.Wm82.a4.v1",23.8607059429425,-1.7545450659489,0.462814697578475,-3.79103143251279,0.000150022964340343,0.000291442955871227
"Glyma.03G075900.Wm82.a4.v1",129.136304812619,-1.12241275557896,0.199466955273544,-5.62706115426344,1.83305754906487e-08,4.69378317434356e-08
"Glyma.03G076200.Wm82.a4.v1",62.4203189956248,-1.52147739124028,0.287630834799954,-5.289688055519,1.22525147994528e-07,2.98978036545676e-07
"Glyma.03G077200.Wm82.a4.v1",21.3661490180587,-1.22962935143976,0.470103872507088,-2.61565458902112,0.00890565974509542,0.0143130709053309
"Glyma.03G078000.Wm82.a4.v1",66.6184317454901,-0.576300894119301,0.265934512617462,-2.16707823458887,0.0302288892275356,0.0449231762731606
"Glyma.03G078400.Wm82.a4.v1",8.44128190947593,-2.30966032253787,0.844580234955542,-2.73468431647522,0.00624401267625766,0.0102511628293259
"Glyma.03G078600.Wm82.a4.v1",354.237208309561,-1.80731278861081,0.142294711037541,-12.7011944114634,5.82340833851117e-37,3.89628148119714e-36
"Glyma.03G080100.Wm82.a4.v1",459.414399138736,-2.62835081933789,0.130678762272314,-20.1130679051033,5.67057267439413e-90,9.78386143230689e-89
"Glyma.03G080500.Wm82.a4.v1",1.78173019497723,-4.27002723340196,1.8910370274025,-2.25803470345962,0.0239434959356614,0.0361448937811069
"Glyma.03G080600.Wm82.a4.v1",40.13516782001,-2.53720533026959,0.386272509842908,-6.56843359446272,5.0847298925273e-11,1.48921700735832e-10
"Glyma.03G081500.Wm82.a4.v1",298.492870825344,-1.28911700158596,0.141531120043941,-9.10836430309976,8.3633315849441e-20,3.46323383313787e-19
"Glyma.03G081800.Wm82.a4.v1",108.037571066944,-1.586924183995,0.236988654260521,-6.69620319566223,2.13904243975664e-11,6.37736317633932e-11
"Glyma.03G081900.Wm82.a4.v1",799.243436250281,-2.32318209546488,0.11705885661743,-19.8462735977122,1.18682853881901e-87,1.97770069094741e-86
"Glyma.03G082300.Wm82.a4.v1",4.14368712411624,-4.47003682252916,1.50051060920123,-2.97901047491341,0.00289180892224883,0.00493213933118002
"Glyma.03G083500.Wm82.a4.v1",15.4119962105998,-1.46376267298176,0.619183519506023,-2.36402072547011,0.0180778012218204,0.0277743421358688
"Glyma.03G085700.Wm82.a4.v1",973.859595463441,-0.576525012386659,0.0852567443905686,-6.76222176330764,1.35891483223748e-11,4.09841726361554e-11
"Glyma.03G086100.Wm82.a4.v1",417.53783084081,-1.72025776752859,0.12549278537241,-13.7080212414091,9.09032466344635e-43,7.00006564946506e-42
"Glyma.03G086400.Wm82.a4.v1",2884.03088151485,-1.69272024516567,0.076474604684118,-22.134409875769,1.4743013602673e-108,3.34956334152779e-107
"Glyma.03G086800.Wm82.a4.v1",159.090220932568,-3.22913549165999,0.23172412869729,-13.9352578853725,3.86800750455777e-44,3.05851810377035e-43
"Glyma.03G088900.Wm82.a4.v1",195.080833599281,-0.975647761011843,0.200570351072945,-4.86436682088179,1.14823790306097e-06,2.62871304555487e-06
"Glyma.03G089000.Wm82.a4.v1",330.589438382674,-0.839429297329519,0.134165084108494,-6.25668968127882,3.93234761317799e-10,1.10308880278152e-09
"Glyma.03G089700.Wm82.a4.v1",168.597094213055,-1.19054583094013,0.176566366956665,-6.74276676504493,1.55398561758048e-11,4.67191278369328e-11
"Glyma.03G091200.Wm82.a4.v1",155.45865760459,-0.722277526698482,0.181222979238462,-3.98557362721686,6.73172986502687e-05,0.000135125185978914
"Glyma.03G092700.Wm82.a4.v1",100.450784901339,-0.496351007266263,0.233041706748215,-2.12988058743723,0.0331814732100892,0.0490082687668736
"Glyma.03G094800.Wm82.a4.v1",26.068037271903,-6.28098668043815,1.0719502240333,-5.85940143452314,4.64538508147039e-09,1.2313185979546e-08
"Glyma.03G097100.Wm82.a4.v1",80.1371427733456,-0.816462361360403,0.261014744239264,-3.12803157438485,0.001759812752202,0.00307981411258336
"Glyma.03G097300.Wm82.a4.v1",1721.65836341785,-1.15075048940936,0.0768459615172411,-14.9747685719461,1.07340832637878e-50,9.75615745711556e-50
"Glyma.03G097900.Wm82.a4.v1",920.542296926269,-0.607912548167259,0.0888997217931101,-6.83818279636476,8.02040179674699e-12,2.44549552618605e-11
"Glyma.03G098800.Wm82.a4.v1",29.345418876374,-2.33392716141893,0.450216701833722,-5.18400839398649,2.17167152662868e-07,5.2200869365178e-07
"Glyma.03G098900.Wm82.a4.v1",1879.06370796468,-1.8444564255707,0.0832755215730741,-22.1488426698378,1.07033264550483e-108,2.44197742230723e-107
"Glyma.03G101800.Wm82.a4.v1",2.49905618493674,-4.72843646950406,1.69890926274471,-2.78321895888949,0.0053822469428824,0.00890248939508094
"Glyma.03G103500.Wm82.a4.v1",94.7140846491234,-3.60074533675849,0.309552895747784,-11.6320841646795,2.83099857039042e-31,1.63859076687285e-30
"Glyma.03G103600.Wm82.a4.v1",906.327015816882,-0.992299058545101,0.0984763742126666,-10.0765190278245,7.01680455892974e-24,3.30657998121646e-23
"Glyma.03G104300.Wm82.a4.v1",257.461242156078,-1.77305197943759,0.154662784849061,-11.4639858655587,2.00089700625878e-30,1.13276876985249e-29
"Glyma.03G104500.Wm82.a4.v1",15.0669669824159,-4.46217664921825,0.870145706347537,-5.12807983383423,2.92712320077325e-07,6.97729542589936e-07
"Glyma.03G104700.Wm82.a4.v1",397.464774153536,-5.19287784120084,0.212730810322302,-24.4105582700186,1.32113514831654e-131,3.99176049185309e-130
"Glyma.03G104800.Wm82.a4.v1",15.3814786505886,-5.45198811399263,1.11013967351189,-4.91108303223274,9.05747210983145e-07,2.08929794207242e-06
"Glyma.03G105000.Wm82.a4.v1",15.0285745864404,-4.1085835979379,0.831936044834232,-4.93858106455354,7.86930649353508e-07,1.82307758773248e-06
"Glyma.03G105200.Wm82.a4.v1",186.074722101293,-0.45053844611861,0.177426359873001,-2.53929825557543,0.0111075086188925,0.0176223558979925
"Glyma.03G105400.Wm82.a4.v1",551.142122240897,-1.84481637205691,0.117917535282448,-15.6449705943905,3.59535299542571e-55,3.544990074089e-54
"Glyma.03G106500.Wm82.a4.v1",802.870409812633,-0.875959426578496,0.0959528641591854,-9.1290597133743,6.90968043817546e-20,2.87254679487093e-19
"Glyma.03G107000.Wm82.a4.v1",175.750776685779,-2.00168920012982,0.191532958233888,-10.4508864614594,1.45162001293629e-25,7.21633229030977e-25
"Glyma.03G107800.Wm82.a4.v1",155.782527234643,-2.82311311965153,0.212619196283405,-13.2777903829932,3.1144949588777e-40,2.25060747883919e-39
"Glyma.03G108100.Wm82.a4.v1",370.163713507022,-1.146447632919,0.132898303842291,-8.62650312136025,6.32562761054573e-18,2.46349493316438e-17
"Glyma.03G108200.Wm82.a4.v1",81.1883295652028,-0.990160456515604,0.249385308824936,-3.97040411554748,7.17508278681631e-05,0.000143622569238447
"Glyma.03G108500.Wm82.a4.v1",322.982334064812,-1.04254341757318,0.141112139377252,-7.38804912301717,1.48998701186533e-13,4.89662859424185e-13
"Glyma.03G108900.Wm82.a4.v1",458.420498524798,-1.01906793778307,0.114344459338383,-8.91226338101183,5.00011837858561e-19,2.02013711277678e-18
"Glyma.03G109000.Wm82.a4.v1",868.017957703644,-0.26810301765971,0.0892918393503834,-3.00254782083351,0.00267729906323189,0.0045829379596237
"Glyma.03G109500.Wm82.a4.v1",2723.41838501842,-1.65767173930136,0.0858771561550989,-19.3028252624891,5.08513847187336e-83,7.97714045876626e-82
"Glyma.03G110100.Wm82.a4.v1",8388.55311550874,-0.63083832340502,0.0746934079367512,-8.44570278463128,3.02221719177089e-17,1.15173927671156e-16
"Glyma.03G110300.Wm82.a4.v1",3686.98636724024,-1.31001743364367,0.0850839932332571,-15.3967554161717,1.7209016188872e-53,1.64267881802869e-52
"Glyma.03G110500.Wm82.a4.v1",274.104239716942,-1.63592391260918,0.150667372468559,-10.8578512109552,1.83004720801823e-27,9.56546952375863e-27
"Glyma.03G110700.Wm82.a4.v1",280.357493926305,-0.404484234037552,0.142052203106811,-2.84743372641263,0.00440732698304241,0.00736459746891643
"Glyma.03G111000.Wm82.a4.v1",5.99098638086167,-2.69960747763245,1.04302079547782,-2.58825853649039,0.00964625504254208,0.015436119823476
"Glyma.03G111200.Wm82.a4.v1",331.140645656215,-3.07888936491849,0.153802269595639,-20.0184910990793,3.80057577852825e-89,6.47511812379465e-88
"Glyma.03G111300.Wm82.a4.v1",59.7519729410128,-1.05493154467373,0.295388384828921,-3.57133725919763,0.000355163204685894,0.00066721462018044
"Glyma.03G113500.Wm82.a4.v1",17.1653263552304,-1.22262897217159,0.525896106360602,-2.32484887677272,0.0200800424271827,0.0306387705293731
"Glyma.03G113700.Wm82.a4.v1",21.8128903868146,-1.02063985622296,0.467747865497991,-2.18202995995787,0.0291073216607613,0.0433683233242734
"Glyma.03G114100.Wm82.a4.v1",285.312893518044,-0.303101948702675,0.134928749123341,-2.24638522681037,0.0246793437672391,0.0372010571301062
"Glyma.03G114500.Wm82.a4.v1",64.6841770196013,-1.30426131464769,0.285255658729326,-4.57225395793209,4.82505635735081e-06,1.05919949259546e-05
"Glyma.03G114600.Wm82.a4.v1",68622.5430974809,-0.642410688038233,0.0728569656839969,-8.81742304263076,1.17124042717768e-18,4.67831532545437e-18
"Glyma.03G115132.Wm82.a4.v1",276.492853983077,-2.95276255240853,0.16503717148825,-17.8914999922836,1.37360488421393e-71,1.80161220320812e-70
"Glyma.03G115200.Wm82.a4.v1",11.0465817191335,-4.0512400896164,0.944906264106303,-4.28745182830181,1.80734434769413e-05,3.8019347310783e-05
"Glyma.03G115300.Wm82.a4.v1",986.508487735911,-2.28329966482317,0.0940101414020126,-24.2878016219459,2.6378247107561e-130,7.83310291061245e-129
"Glyma.03G117300.Wm82.a4.v1",125.395448456787,-1.73156532699601,0.213406249001302,-8.11393918921952,4.90046707020376e-16,1.77939198833058e-15
"Glyma.03G117500.Wm82.a4.v1",218.974073939855,-0.625208546618928,0.160279257938538,-3.90074520346653,9.5897040398239e-05,0.000189747345420982
"Glyma.03G117600.Wm82.a4.v1",65.5204347232195,-1.57237581644404,0.294518221977371,-5.33880656309562,9.35604002725828e-08,2.29923761192272e-07
"Glyma.03G118000.Wm82.a4.v1",50.9104020661787,-2.95283454716836,0.399877270519271,-7.38435206215617,1.53197585325934e-13,5.03070429221489e-13
"Glyma.03G118800.Wm82.a4.v1",3383.18186766247,-0.360585804388737,0.103680164158286,-3.47786683514737,0.000505420947096276,0.000936211023349388
"Glyma.03G119500.Wm82.a4.v1",33716.660258658,-1.85466791583851,0.0675332161718322,-27.4630473857408,4.85342844214198e-166,2.07279567512154e-164
"Glyma.03G120300.Wm82.a4.v1",8771.8812115346,-0.861794955162725,0.0718656508121849,-11.9917505153464,3.92521249373809e-33,2.39428296882225e-32
"Glyma.03G120800.Wm82.a4.v1",182.744053614595,-1.12095486006793,0.179257152461761,-6.25333407718307,4.01781394104958e-10,1.12631542074854e-09
"Glyma.03G120900.Wm82.a4.v1",549.864519799955,-1.1355449021371,0.114879211640972,-9.88468571394778,4.85101590536075e-23,2.22959026073473e-22
"Glyma.03G121100.Wm82.a4.v1",1356.89841977159,-1.00030316468654,0.083415997490227,-11.9917425288085,3.92559101860044e-33,2.39428296882225e-32
"Glyma.03G121500.Wm82.a4.v1",166.486966136022,-1.77748372753976,0.184074265030216,-9.65634021272871,4.62077187645303e-22,2.05927469837003e-21
"Glyma.03G121600.Wm82.a4.v1",8.43350187749684,-2.10957107161662,0.801924100332808,-2.6306368280254,0.00852250549225073,0.0137350194513653
"Glyma.03G122100.Wm82.a4.v1",322.735913427288,-3.10397567985414,0.18262668174764,-16.9962880021185,8.74873868150799e-65,1.02477521505121e-63
"Glyma.03G123100.Wm82.a4.v1",1574.14118699506,-0.906495092659907,0.0849536010572947,-10.670472839033,1.39912572944619e-26,7.14315231380114e-26
"Glyma.03G123500.Wm82.a4.v1",113.182832988176,-1.47521559902883,0.222489809110808,-6.63048615540911,3.34583056277491e-11,9.87997356207848e-11
"Glyma.03G123600.Wm82.a4.v1",6.81972235393127,-2.12941382281496,0.892438546023959,-2.38606213537284,0.0170298734747041,0.0262737139576046
"Glyma.03G124300.Wm82.a4.v1",55.141373980464,-2.01703565503062,0.320247221349925,-6.29837051053336,3.00790846231752e-10,8.48842532130737e-10
"Glyma.03G124400.Wm82.a4.v1",2345.23312068194,-0.914005124617318,0.0698392263100231,-13.087274486117,3.89328997042023e-39,2.74654698915503e-38
"Glyma.03G125000.Wm82.a4.v1",541.396942125835,-1.15311268681604,0.121793168367372,-9.46779447709111,2.8581452306801e-21,1.24030254844332e-20
"Glyma.03G125200.Wm82.a4.v1",39.8169707456658,-4.39486730152187,0.532257554750108,-8.25703132308801,1.49340244144223e-16,5.54284023036999e-16
"Glyma.03G125400.Wm82.a4.v1",9.64144022351336,-2.90726006725165,0.830950577758569,-3.49871598271678,0.000467504280104777,0.000868600923197897
"Glyma.03G125800.Wm82.a4.v1",159.88189621783,-2.29246519906706,0.199690441346289,-11.4800948088027,1.66098286662534e-30,9.42720005381952e-30
"Glyma.03G126000.Wm82.a4.v1",6.61226254355223,-5.12656263442342,1.39507215127435,-3.67476522969832,0.000238068221734998,0.000454905143180539
"Glyma.03G126100.Wm82.a4.v1",12.6354649217669,-2.15711652751951,0.681398398033501,-3.16571998664056,0.00154699635109081,0.00272644926531098
"Glyma.03G126200.Wm82.a4.v1",247.401735209874,-1.87556499209851,0.174180356305361,-10.7679478437304,4.87751485203509e-27,2.51940654244419e-26
"Glyma.03G127100.Wm82.a4.v1",34.8850520860771,-3.15146303613797,1.12210565390652,-2.80852611798756,0.0049768845256047,0.00826364585087518
"Glyma.03G127300.Wm82.a4.v1",908.363689868699,-1.38623623888389,0.113411365636145,-12.2230803862403,2.34045168625626e-34,1.47042262139835e-33
"Glyma.03G127500.Wm82.a4.v1",89.7315292175112,-1.47918298431654,0.249422229686187,-5.93043766057895,3.02128275743545e-09,8.08895947102356e-09
"Glyma.03G127700.Wm82.a4.v1",72.9895112760497,-0.608266903761295,0.268574176447155,-2.26480040563758,0.0235249305370491,0.0355426746845233
"Glyma.03G127800.Wm82.a4.v1",415.843469629942,-1.91393360201808,0.124680847394907,-15.3506624474246,3.50587999156736e-53,3.33563200198937e-52
"Glyma.03G128600.Wm82.a4.v1",23.3285512390955,-3.20659383577369,0.566521562529023,-5.66014437554514,1.51245699229144e-08,3.89330152221304e-08
"Glyma.03G128900.Wm82.a4.v1",1486.99261379911,-1.9734160865752,0.0977832775618166,-20.1815293553404,1.42275526868091e-90,2.48410325046217e-89
"Glyma.03G129500.Wm82.a4.v1",93.9674480693146,-1.1595934485122,0.236093255237056,-4.91159074979875,9.03404580428329e-07,2.08402064101965e-06
"Glyma.03G129600.Wm82.a4.v1",381.80718151108,-2.65368760246725,0.143463968450309,-18.497241022483,2.17317612052145e-76,3.07758659988898e-75
"Glyma.03G130000.Wm82.a4.v1",551.636069461494,-2.3854065105432,0.119571271460287,-19.9496625017947,1.50903533568369e-88,2.55039720361659e-87
"Glyma.03G130200.Wm82.a4.v1",305.094754366589,-1.30200657929231,0.13663135276355,-9.52933973760417,1.58286726041804e-21,6.93382327630398e-21
"Glyma.03G130300.Wm82.a4.v1",1798.00458404138,-0.597924639901209,0.0766742137960008,-7.79824937614679,6.27718706061321e-15,2.18434386316862e-14
"Glyma.03G130400.Wm82.a4.v1",1.76220388432266,-4.23492317081005,1.86633259458285,-2.26911493862465,0.0232613371588417,0.0351653909798978
"Glyma.03G130600.Wm82.a4.v1",4.72534771528882,-5.66783880062875,1.63111410531594,-3.47482667347232,0.000511183528379254,0.000946608492336326
"Glyma.03G131100.Wm82.a4.v1",574.192220358045,-0.848528143467195,0.110277328277679,-7.694493117666,1.42056191238196e-14,4.87104720700392e-14
"Glyma.03G131700.Wm82.a4.v1",1660.04654941359,-5.94308872148581,0.138200679722015,-43.0033248276353,0,0
"Glyma.03G131800.Wm82.a4.v1",204.496535022184,-0.372086833140833,0.168530206360371,-2.20783467353736,0.0272558000393816,0.0407855186605604
"Glyma.03G132000.Wm82.a4.v1",753.440275407529,-2.01145015817543,0.107131405639038,-18.7755415527047,1.19720981018604e-78,1.75630817773722e-77
"Glyma.03G132700.Wm82.a4.v1",515.460394814564,-2.93559268845376,0.124605576851546,-23.5590794780495,1.01325925444947e-122,2.73148824550526e-121
"Glyma.03G133300.Wm82.a4.v1",5.05837623232418,-5.76758981349984,1.46803271762825,-3.92878833301342,8.53749435235679e-05,0.000169673536572852
"Glyma.03G133800.Wm82.a4.v1",128.965737419918,-1.00646269909339,0.209351525008257,-4.80752504216861,1.52810282383746e-06,3.47138347681459e-06
"Glyma.03G133900.Wm82.a4.v1",2.15052067020312,-4.51343723235528,1.76920933674274,-2.5511041224013,0.0107382239564177,0.0170778197733656
"Glyma.03G134100.Wm82.a4.v1",10.517554171891,-3.97409901252107,0.95476058797275,-4.16240370893325,3.14914952178738e-05,6.48951874888253e-05
"Glyma.03G134300.Wm82.a4.v1",40.354432497297,-1.80524982180892,0.366648299373682,-4.92365524371093,8.49424312021506e-07,1.96271234650076e-06
"Glyma.03G134700.Wm82.a4.v1",57.0590437931586,-1.20607221634629,0.295187206783991,-4.08578755660253,4.39275582736183e-05,8.95178259693456e-05
"Glyma.03G136200.Wm82.a4.v1",548.252455022495,-2.57296282634588,0.835472105097253,-3.0796513859028,0.00207243017273153,0.00359530218464287
"Glyma.03G136300.Wm82.a4.v1",100.243199453594,-2.10802596526307,0.262299614131143,-8.03671012725589,9.22826318549901e-16,3.31380523080602e-15
"Glyma.03G136500.Wm82.a4.v1",175.473394472982,-2.2428362609589,0.187002780379282,-11.9935984716908,3.83859544754318e-33,2.34235050507491e-32
"Glyma.03G136600.Wm82.a4.v1",169.955285073351,-0.807970838433619,0.194346070841513,-4.15738190607676,3.21915588659801e-05,6.62659708906527e-05
"Glyma.03G136900.Wm82.a4.v1",670.259032531293,-1.61439690535237,0.109079741763153,-14.8001533488935,1.46149045232425e-49,1.2997485281433e-48
"Glyma.03G137000.Wm82.a4.v1",61100.7412494813,-1.51466609075114,0.0645132761401471,-23.4783626157927,6.78659414904901e-122,1.81533035612493e-120
"Glyma.03G137300.Wm82.a4.v1",48.679495402363,-4.35319847717703,0.481817925187377,-9.03494504793298,1.64084851157592e-19,6.72728421151986e-19
"Glyma.03G137400.Wm82.a4.v1",30.9107883939398,-2.13860535296943,0.429502345872226,-4.97926349767983,6.38266954431511e-07,1.48810200195925e-06
"Glyma.03G138400.Wm82.a4.v1",8.6839384405931,-2.80271410810131,0.868489694984887,-3.22711268111256,0.00125046205979004,0.00222654531749751
"Glyma.03G139200.Wm82.a4.v1",811.193433034817,-1.42664315454852,0.107193807559815,-13.3090071807781,2.05190212015142e-40,1.4923995328541e-39
"Glyma.03G139500.Wm82.a4.v1",3.91484264349794,-2.85804007946086,1.31282432849774,-2.17701638933771,0.0294793446232985,0.0438899290690002
"Glyma.03G139700.Wm82.a4.v1",503.339342224609,-1.05254643517995,0.112616269220829,-9.34630886338467,9.07598742586822e-21,3.88532810065606e-20
"Glyma.03G140700.Wm82.a4.v1",16.4304093950782,-5.00512257336315,0.956684565667371,-5.23173755800235,1.67924049249732e-07,4.0639202292005e-07
"Glyma.03G140900.Wm82.a4.v1",235.812396893721,-1.94340836629235,0.178400931763736,-10.8934877586071,1.23806159201648e-27,6.50251777152779e-27
"Glyma.03G141200.Wm82.a4.v1",794.117801571687,-2.99228317152419,0.139602147429696,-21.4343634866442,6.39015680472996e-102,1.33455967114168e-100
"Glyma.03G141600.Wm82.a4.v1",310.8086415398,-7.29629629386341,0.435704579114049,-16.7459711089094,6.05935209241565e-63,6.866904383802e-62
"Glyma.03G141700.Wm82.a4.v1",315.325855940102,-0.511156932217552,0.141952514623987,-3.60090086161234,0.000317116488338148,0.000598685657039832
"Glyma.03G141900.Wm82.a4.v1",23.2673877076524,-7.96254565309112,1.24367359968251,-6.40244004144159,1.52913186929684e-10,4.37602035476381e-10
"Glyma.03G142200.Wm82.a4.v1",1027.2376379864,-2.05615744635117,0.0977521733917684,-21.0343911036184,3.17826962904006e-98,6.20472668720146e-97
"Glyma.03G142300.Wm82.a4.v1",897.778650880193,-1.8013190987504,0.0936019572380191,-19.2444597517321,1.57092611150648e-82,2.44116522887822e-81
"Glyma.03G142500.Wm82.a4.v1",694.698782415741,-3.0435160776465,0.112687870509999,-27.0083733402029,1.17844422843552e-160,4.81124222586835e-159
"Glyma.03G142800.Wm82.a4.v1",1239.16602824368,-1.09488565747609,0.0850391969838031,-12.875070512303,6.21822654079172e-38,4.24259182939316e-37
"Glyma.03G143100.Wm82.a4.v1",52.3390175454415,-0.914344101696255,0.320604342516797,-2.85193922988848,0.00434534070234948,0.0072658103156917
"Glyma.03G143200.Wm82.a4.v1",91.0270576246382,-0.674551862023089,0.252393751304972,-2.67261712516811,0.00752620959620061,0.0122221322204386
"Glyma.03G144200.Wm82.a4.v1",447.254483056794,-1.04546001176996,0.119039112347162,-8.78249166308474,1.59892426092411e-18,6.35922477322648e-18
"Glyma.03G144300.Wm82.a4.v1",373.907264977046,-0.582620939791269,0.126421696410501,-4.60855182562537,4.05483309826468e-06,8.94562691189508e-06
"Glyma.03G144800.Wm82.a4.v1",1984.94129574919,-1.07367959690169,0.0737093482429667,-14.5663965629235,4.59497229199513e-48,3.94968106781399e-47
"Glyma.03G145900.Wm82.a4.v1",498.871505660825,-0.81252152893569,0.115316635803592,-7.04600444917229,1.84128369318474e-12,5.77071183855144e-12
"Glyma.03G146000.Wm82.a4.v1",956.927871054094,-0.412731192302933,0.095337066356516,-4.32917865082519,1.4966648707719e-05,3.17014386949234e-05
"Glyma.03G146100.Wm82.a4.v1",582.849415945282,-0.725788760763767,0.111197932493754,-6.52699869940956,6.71006293514744e-11,1.95500147297987e-10
"Glyma.03G146900.Wm82.a4.v1",229.112769805199,-0.531723953695791,0.154425273312537,-3.44324437502953,0.000574779680857483,0.00105936942585429
"Glyma.03G147200.Wm82.a4.v1",111.160139345929,-1.52712379180338,0.243518729410436,-6.27107325789922,3.58567853124814e-10,1.0076270957618e-09
"Glyma.03G148000.Wm82.a4.v1",16.7582986830187,-1.45795656145448,0.57345582511703,-2.54240431014359,0.0110092741862394,0.0174786684292614
"Glyma.03G148400.Wm82.a4.v1",90.5184442352114,-2.48791297295831,0.264325450311775,-9.41230959797396,4.85352668252305e-21,2.09377538534447e-20
"Glyma.03G148500.Wm82.a4.v1",170.960210877264,-3.57820041525024,0.248366216213791,-14.406953046183,4.67901612977402e-47,3.94344574484946e-46
"Glyma.03G148800.Wm82.a4.v1",82.884364500553,-1.65668733093762,0.255478738305456,-6.48463876847887,8.89446276998775e-11,2.57367942971403e-10
"Glyma.03G149000.Wm82.a4.v1",191.656894757487,-1.26659695062669,0.167564775975164,-7.55884966428994,4.06649564855214e-14,1.36664455881049e-13
"Glyma.03G149132.Wm82.a4.v1",4.01721407514435,-3.51942973361306,1.39281290128334,-2.52685032596284,0.0115090539886694,0.0182213904577359
"Glyma.03G149200.Wm82.a4.v1",583.596325358898,-1.36142623768725,0.11452663516573,-11.8874202120507,1.37591049368827e-32,8.260678860384e-32
"Glyma.03G149600.Wm82.a4.v1",1342.17557848815,-1.76457338904529,0.0821367074883406,-21.4833713573895,2.22739204226496e-102,4.6749404487295e-101
"Glyma.03G149900.Wm82.a4.v1",199.368265997731,-1.05238368428186,0.166542265952949,-6.3190186482702,2.63229514435662e-10,7.44778460897687e-10
"Glyma.03G150600.Wm82.a4.v1",254.298910057433,-1.74441808501454,0.159936191298995,-10.9069627758824,1.06763932164974e-27,5.61441209406565e-27
"Glyma.03G150700.Wm82.a4.v1",3793.35086272682,-1.62491359077396,0.0742249588215245,-21.8917412225327,3.11390121002888e-106,6.87336730506376e-105
"Glyma.03G151200.Wm82.a4.v1",225.903070448465,-1.44841808334725,0.171275492279162,-8.45665695700625,2.75151829702845e-17,1.0497361283755e-16
"Glyma.03G151800.Wm82.a4.v1",62.0044282077618,-0.85637681773873,0.275241328539747,-3.11136711293363,0.00186223268650758,0.00325007871868099
"Glyma.03G151900.Wm82.a4.v1",399.574548774847,-3.58038199583045,0.173975343455302,-20.5798242711923,4.161873550742e-94,7.67181443567912e-93
"Glyma.03G152000.Wm82.a4.v1",209.880252769324,-0.787343534872293,0.155022572044876,-5.07889608904419,3.79634265982209e-07,8.98331472949247e-07
"Glyma.03G152100.Wm82.a4.v1",263.970751825816,-1.53703819841887,0.148518032358528,-10.3491688787555,4.2213434101798e-25,2.0647698239729e-24
"Glyma.03G152500.Wm82.a4.v1",24.4465002950291,-4.00091598086371,0.628751273165969,-6.3632729691628,1.97499236359155e-10,5.61771007559041e-10
"Glyma.03G152700.Wm82.a4.v1",4.24566769771384,-4.49989517685747,1.50252104466492,-2.99489660583157,0.00274537885487879,0.00469313470986925
"Glyma.03G153100.Wm82.a4.v1",344.868490637567,-0.404299681118612,0.128370620830258,-3.14947204043836,0.00163565759123312,0.00287258444036275
"Glyma.03G153600.Wm82.a4.v1",1.88941501201812,-4.35685579842455,1.98713916070804,-2.1925267664053,0.0283414925566101,0.0423102051010073
